adm0_iso3,adm0_name,admin_level,adm1_pcode,adm1_name,adm2_pcode,adm2_name,period_number,start_date,end_date,cropland_flooded_sq_km,cropland_flooded_ha,total_area_flooded_sq_km,total_area_flooded_ha,perc_cropland_flooded,perc_total_area_flooded,pop_exposed
PAK,Pakistan,admin2,PK72022,Sindh,PK7172022,Naushahro Feroze,33,2025-05-01,2025-05-15,5.17,517,18.49,1849,0.205274119385939,0.5409205020382872,4468
PAK,Pakistan,admin2,PK72022,Sindh,PK7182022,Sanghar,33,2025-05-01,2025-05-15,10.91,1091,114.9,11490,0.2771989562839793,1.0127614720379023,13926
PAK,Pakistan,admin2,PK72022,Sindh,PK7192022,Shaheed Benazir Abad,33,2025-05-01,2025-05-15,8.79,879,45.32,4532,0.2900933856223166,0.8825920213837055,9216
PAK,Pakistan,admin2,PK72022,Sindh,PK7202022,Shikarpur,33,2025-05-01,2025-05-15,3.09,309,17.59,1759,0.1435761389667607,0.6066458834543643,3669
PAK,Pakistan,admin2,PK72022,Sindh,PK7212022,South Karachi,33,2025-05-01,2025-05-15,0,0,17.740000000000002,1774,0,3.2524729133146995,37903
PAK,Pakistan,admin2,PK72022,Sindh,PK7222022,Sujawal,33,2025-05-01,2025-05-15,16.35,1635,3039.83,303983,0.629671479354863,31.76266880147341,78468
PAK,Pakistan,admin2,PK72022,Sindh,PK7232022,Sukkur,33,2025-05-01,2025-05-15,7.52,752,53.72,5372,0.4537540373425655,0.9165532360723679,11762
PAK,Pakistan,admin2,PK72022,Sindh,PK7242022,Tando Allahyar,33,2025-05-01,2025-05-15,1.52,152,4.53,453,0.141617209340817,0.2637373566345512,1136
PAK,Pakistan,admin2,PK72022,Sindh,PK7252022,Tando Muhammad Khan,33,2025-05-01,2025-05-15,0.89,89,3.27,327,0.0642545461896333,0.17597295995086745,660
PAK,Pakistan,admin2,PK72022,Sindh,PK7262022,Tharparkar,33,2025-05-01,2025-05-15,0.9,90,134.46,13446,0.0261337420840382,0.6191912501549215,3218
PAK,Pakistan,admin2,PK72022,Sindh,PK7272022,Thatta,33,2025-05-01,2025-05-15,22.68,2268,1051.6699999999998,105167,1.13987621835924,12.46361372963262,44516
PAK,Pakistan,admin2,PK72022,Sindh,PK7282022,Umer Kot,33,2025-05-01,2025-05-15,0,0,0.77,77,0,0.019432724383240337,424
PAK,Pakistan,admin2,PK12022,Azad Kashmir,PK1022022,Bhimber,32,2025-04-16,2025-04-30,0.51,51,0.81,81,0.1443475048803996,0.07042175728519974,147
PAK,Pakistan,admin2,PK12022,Azad Kashmir,PK1052022,Kotli,32,2025-04-16,2025-04-30,0.03,3,1.48,148,0.0168167867143428,0.0783206882292472,482
PAK,Pakistan,admin2,PK12022,Azad Kashmir,PK1062022,Mirpur,32,2025-04-16,2025-04-30,0.65,65,16.75,1675,0.2661401347030357,1.557828168152,2676
PAK,Pakistan,admin2,PK12022,Azad Kashmir,PK1072022,Muzaffarabad,32,2025-04-16,2025-04-30,0,0,0.33,33,0,0.0343548081299275,27
PAK,Pakistan,admin2,PK12022,Azad Kashmir,PK1082022,Neelum,32,2025-04-16,2025-04-30,0.03,3,4.329999999999999,433,0.3298593893505003,0.12249066368540037,105
PAK,Pakistan,admin2,PK22022,Balochistan,PK2012022,Awaran,32,2025-04-16,2025-04-30,1.53,153,17.380000000000003,1738,0.5488363024512156,0.06218557437373426,150
PAK,Pakistan,admin2,PK22022,Balochistan,PK2032022,Chagai,32,2025-04-16,2025-04-30,0.02,2,27.889999999999997,2789,0.007745772213242,0.0546705191429999,90
PAK,Pakistan,admin2,PK22022,Balochistan,PK2042022,Dera Bugti,32,2025-04-16,2025-04-30,4.26,426,12.819999999999999,1282,0.7101533095674182,0.10858262280652778,1506
PAK,Pakistan,admin2,PK22022,Balochistan,PK2052022,Gwadar,32,2025-04-16,2025-04-30,0.93,93,276.16,27616,3.57171365444367,2.1461813132866414,3685
PAK,Pakistan,admin2,PK22022,Balochistan,PK2072022_1,Jaffarabad,32,2025-04-16,2025-04-30,0.28,28,2.86,286,0.0390969845054379,0.3621381554331918,272
PAK,Pakistan,admin2,PK22022,Balochistan,PK2082022,Jhal Magsi,32,2025-04-16,2025-04-30,0.19,19,0.5,50,0.0111027175533964,0.028904935498466275,22
PAK,Pakistan,admin2,PK22022,Balochistan,PK2092022,Kachhi,32,2025-04-16,2025-04-30,0.72,72,4.050000000000001,405,0.0488868613444797,0.06594666130587824,145
PAK,Pakistan,admin2,PK22022,Balochistan,PK2112022,Kech,32,2025-04-16,2025-04-30,0.02,2,33.120000000000005,3312,0.008293336954215,0.12140293092428943,611
PAK,Pakistan,admin2,PK22022,Balochistan,PK2132022,Khuzdar,32,2025-04-16,2025-04-30,0.12,12,7.629999999999999,763,0.0087268610558806,0.02180521622305798,104
PAK,Pakistan,admin2,PK22022,Balochistan,PK2142022,Killa Abdullah,32,2025-04-16,2025-04-30,0,0,0.6,60,0,0.01846085081572871,5
PAK,Pakistan,admin2,PK22022,Balochistan,PK2152022,Killa Saifullah,32,2025-04-16,2025-04-30,0.02,2,10.81,1081,0.002544044265173,0.07484347788023411,111
PAK,Pakistan,admin2,PK22022,Balochistan,PK2172022,Lasbela,32,2025-04-16,2025-04-30,0.65,65,187.67000000000002,18767,0.0679547999519335,1.196940238391895,1802
PAK,Pakistan,admin2,PK22022,Balochistan,PK2192022,Loralai,32,2025-04-16,2025-04-30,0,0,0.24,24,0,0.0061289507196308525,16
PAK,Pakistan,admin2,PK22022,Balochistan,PK2222022,Nasirabad,32,2025-04-16,2025-04-30,0.97,97,1.25,125,0.0351724042904275,0.03431313933048554,140
PAK,Pakistan,admin2,PK22022,Balochistan,PK2232022,Nushki,32,2025-04-16,2025-04-30,0.32,32,2.12,212,0.1476396651329752,0.03137947935174822,58
PAK,Pakistan,admin2,PK22022,Balochistan,PK2242022,Panjgur,32,2025-04-16,2025-04-30,0,0,0.28,28,0,0.0014310371588520162,3
PAK,Pakistan,admin2,PK22022,Balochistan,PK2252022,Pishin,32,2025-04-16,2025-04-30,0,0,0.32,32,0,0.0053226165406296,6
PAK,Pakistan,admin2,PK22022,Balochistan,PK2262022,Quetta,32,2025-04-16,2025-04-30,0.02,2,1.3,130,0.0110386456490853,0.030685673456114844,221
PAK,Pakistan,admin2,PK22022,Balochistan,PK2272022,Sherani,32,2025-04-16,2025-04-30,0.05,5,19.15,1915,0.2627636137313051,0.5329158083165386,413
PAK,Pakistan,admin2,PK22022,Balochistan,PK2292022,Sohbatpur,32,2025-04-16,2025-04-30,6.1,610,36.15,3615,0.8745142103077639,4.023047272229271,4354
PAK,Pakistan,admin2,PK22022,Balochistan,PK2302022,Washuk,32,2025-04-16,2025-04-30,0,0,0.16,16,0,0.0003634310089206454,0
PAK,Pakistan,admin2,PK22022,Balochistan,PK2312022,Zhob,32,2025-04-16,2025-04-30,0.52,52,9.65,965,0.2480818557869864,0.06883629627700266,208
PAK,Pakistan,admin2,PK22022,Balochistan,PK2332022,Shaheed Sikandarabad,32,2025-04-16,2025-04-30,0,0,0.28,28,0,0.0071206464390111,5
PAK,Pakistan,admin2,PK22022,Balochistan,PK2342022,Duki,32,2025-04-16,2025-04-30,0,0,0.32,32,0,0.007641939258588866,10
PAK,Pakistan,admin2,PK22022,Balochistan,PK2362022,Usta Muhammad,32,2025-04-16,2025-04-30,0.94,94,1.94,194,0.0977977313619126,0.17315592440727062,301
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3012022,Astore,32,2025-04-16,2025-04-30,0.02,2,13.25,1325,0.1039501039501039,0.2342248270510912,264
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3022022,Diamir,32,2025-04-16,2025-04-30,0,0,2.13,213,0,0.04160688254670057,36
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3032022,Ghanche,32,2025-04-16,2025-04-30,0,0,19.41,1941,0,0.1825008177148698,215
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3042022,Ghizer,32,2025-04-16,2025-04-30,0.06,6,13.899999999999999,1390,0.3263178549186551,0.2584040965910646,130
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3052022,Gilgit,32,2025-04-16,2025-04-30,0,0,4.970000000000001,497,0,0.10080988354463889,80
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3062022,Hunza,32,2025-04-16,2025-04-30,0,0,62.49,6249,0,0.43862047721000724,428
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3072022,Skardu,32,2025-04-16,2025-04-30,0.38,38,18.84,1884,1.6654635454264206,0.7669190684236856,1088
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3082022,Nagar,32,2025-04-16,2025-04-30,0,0,11.29,1129,0,0.30102133009991006,832
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3092022,Kharmang,32,2025-04-16,2025-04-30,0,0,18.03,1803,0,0.25575499783198036,337
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3102022,Shigar,32,2025-04-16,2025-04-30,0,0,8.1,810,0,0.07717751539598014,62
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3112022,Darel,32,2025-04-16,2025-04-30,0,0,0.56,56,0,0.03535165451808376,8
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3122022,Tangir,32,2025-04-16,2025-04-30,0.19,19,4.050000000000001,405,1.4551778200264904,0.31836185401366524,112
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3132022,Gupis-Yasin,32,2025-04-16,2025-04-30,0.19,19,30.200000000000003,3020,0.5422374429223744,0.3147613354974007,330
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3142022,Rondu,32,2025-04-16,2025-04-30,0,0,1.1900000000000002,119,0,0.052509220001276675,33
PAK,Pakistan,admin2,PK42022,Islamabad,PK4012022,Islamabad,32,2025-04-16,2025-04-30,0.06,6,3.1399999999999997,314,0.0226805000916855,0.30670553212203205,4105
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5012022,Abbottabad,32,2025-04-16,2025-04-30,0,0,0.16,16,0,0.008913894207063278,37
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5022022,Bajaur,32,2025-04-16,2025-04-30,0.36,36,0.45,45,0.0696901672336267,0.03743954125843955,394
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5032022,Bannu,32,2025-04-16,2025-04-30,0.99,99,3.77,377,0.1553919721718799,0.17547692496233597,153
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5042022,Batagram,32,2025-04-16,2025-04-30,0,0,1.21,121,0,0.07126885541086397,146
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5052022,Buner,32,2025-04-16,2025-04-30,0,0,0.13,13,0,0.007757418525810542,34
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5062022,Charsadda,32,2025-04-16,2025-04-30,5.11,511,23.18,2318,0.920893219425876,1.913126470512272,22968
PAK,Pakistan,admin2,PK72022,Sindh,PK7282022,Umer Kot,32,2025-04-16,2025-04-30,0.27,27,2.11,211,0.0140718243080923,0.03532828085185494,902
PAK,Pakistan,admin2,PK72022,Sindh,PK7272022,Thatta,32,2025-04-16,2025-04-30,56.7,5670,1178.24,117824,2.8496905458981,13.963627602577175,60654
PAK,Pakistan,admin2,PK72022,Sindh,PK7262022,Tharparkar,32,2025-04-16,2025-04-30,2.99,299,58.32,5832,0.086822098701416,0.2685648795852677,2561
PAK,Pakistan,admin2,PK72022,Sindh,PK7252022,Tando Muhammad Khan,32,2025-04-16,2025-04-30,6.65,665,17.29,1729,0.4801041934393953,0.9304502989451071,3839
PAK,Pakistan,admin2,PK72022,Sindh,PK7242022,Tando Allahyar,32,2025-04-16,2025-04-30,6.34,634,13.89,1389,0.5906928336978815,0.8086781200119023,3782
PAK,Pakistan,admin2,PK72022,Sindh,PK7232022,Sukkur,32,2025-04-16,2025-04-30,10.86,1086,75.78999999999999,7579,0.655288410311205,1.2931044259479663,20796
PAK,Pakistan,admin2,PK72022,Sindh,PK7222022,Sujawal,32,2025-04-16,2025-04-30,43.05,4305,3024.63,302463,1.6579423355490428,31.60384657596002,86216
PAK,Pakistan,admin2,PK72022,Sindh,PK7212022,South Karachi,32,2025-04-16,2025-04-30,0,0,25.32,2532,0,4.642199220131238,54130
PAK,Pakistan,admin2,PK72022,Sindh,PK7202022,Shikarpur,32,2025-04-16,2025-04-30,8.03,803,31.29,3129,0.3731121022340091,1.079133012693977,6766
PAK,Pakistan,admin2,PK72022,Sindh,PK7192022,Shaheed Benazir Abad,32,2025-04-16,2025-04-30,28.27,2827,111.41999999999999,11142,0.9329852117796236,2.1698676748140433,22585
PAK,Pakistan,admin2,PK72022,Sindh,PK7182022,Sanghar,32,2025-04-16,2025-04-30,26.86,2686,216.16999999999996,21617,0.6824531591006127,1.9053842246338843,28979
PAK,Pakistan,admin2,PK72022,Sindh,PK7172022,Naushahro Feroze,32,2025-04-16,2025-04-30,13.35,1335,45.95,4595,0.5300598634046976,1.3442561962498278,10877
PAK,Pakistan,admin2,PK72022,Sindh,PK7162022,Mirpur Khas,32,2025-04-16,2025-04-30,0,0,2.89,289,0,0.27644459132471394,413
PAK,Pakistan,admin2,PK72022,Sindh,PK7152022,Matiari,32,2025-04-16,2025-04-30,10.85,1085,35.099999999999994,3510,0.9645706666067958,2.159134574572572,9522
PAK,Pakistan,admin2,PK72022,Sindh,PK7142022,Malir Karachi,32,2025-04-16,2025-04-30,1.42,142,245.29000000000002,24529,0.5741812525777505,8.110147742791955,50730
PAK,Pakistan,admin2,PK72022,Sindh,PK7132022,Larkana,32,2025-04-16,2025-04-30,4.07,407,28.96,2896,0.2645923638314919,1.3317664771070703,7037
PAK,Pakistan,admin2,PK72022,Sindh,PK7122022,Korangi Karachi,32,2025-04-16,2025-04-30,0,0,4.46,446,0,4.186825250388569,9452
PAK,Pakistan,admin2,PK72022,Sindh,PK7112022,Khairpur,32,2025-04-16,2025-04-30,21.02,2102,103.3,10330,0.6552500361205954,0.5736311522880208,25115
PAK,Pakistan,admin2,PK72022,Sindh,PK7102022,Kashmore,32,2025-04-16,2025-04-30,31.95,3195,139.92000000000002,13992,1.5097955334068844,4.695273652709482,27095
PAK,Pakistan,admin2,PK72022,Sindh,PK7092022,Kambar Shahdad Kot,32,2025-04-16,2025-04-30,22.46,2246,34.04,3404,0.6542624680592547,0.5470820024252572,2248
PAK,Pakistan,admin2,PK72022,Sindh,PK7082022,Jamshoro,32,2025-04-16,2025-04-30,13.14,1314,75.65,7565,0.8324034927309715,0.6042238093789535,8546
PAK,Pakistan,admin2,PK72022,Sindh,PK7072022,Jacobabad,32,2025-04-16,2025-04-30,23.37,2337,64.22,6422,0.9496910362718268,2.095108357418849,11864
PAK,Pakistan,admin2,PK72022,Sindh,PK7062022,Hyderabad,32,2025-04-16,2025-04-30,3.52,352,14.579999999999998,1458,0.6772384064797579,1.2877916664198723,16147
PAK,Pakistan,admin2,PK72022,Sindh,PK7052022,Ghotki,32,2025-04-16,2025-04-30,9.45,945,88.85,8885,0.3049746500540078,1.2294425997266019,6334
PAK,Pakistan,admin2,PK72022,Sindh,PK7032022,Dadu,32,2025-04-16,2025-04-30,12.54,1254,51.29,5129,0.372192801527936,0.568396648314818,7617
PAK,Pakistan,admin2,PK72022,Sindh,PK7012022,Badin,32,2025-04-16,2025-04-30,29.82,2982,110.13999999999999,11014,0.598313500427465,1.5149545427062805,13642
PAK,Pakistan,admin2,PK62022,Punjab,PK6362022,Vehari,32,2025-04-16,2025-04-30,1.46,146,5.46,546,0.0322538976925078,0.10472539359049292,2947
PAK,Pakistan,admin2,PK62022,Punjab,PK6342022,Sialkot,32,2025-04-16,2025-04-30,6.25,625,23.060000000000002,2306,0.2042647401762117,0.6804231330951758,14946
PAK,Pakistan,admin2,PK62022,Punjab,PK6332022,Sheikhupura,32,2025-04-16,2025-04-30,0.22,22,2.27,227,0.006153671795593,0.05626774788876092,584
PAK,Pakistan,admin2,PK62022,Punjab,PK6322022,Sargodha,32,2025-04-16,2025-04-30,11.74,1174,61.15,6115,0.2485834905272188,0.8835196069110741,22300
PAK,Pakistan,admin2,PK62022,Punjab,PK6312022,Sahiwal,32,2025-04-16,2025-04-30,0,0,0.28,28,0,0.045276356990758215,532
PAK,Pakistan,admin2,PK62022,Punjab,PK6302022,Rawalpindi,32,2025-04-16,2025-04-30,0.95,95,19.29,1929,0.0417489373495196,0.3071207969882548,3728
PAK,Pakistan,admin2,PK62022,Punjab,PK6292022,Rajanpur,32,2025-04-16,2025-04-30,68.17,6817,148.95,14895,1.2456427476378102,1.0298842838181883,19920
PAK,Pakistan,admin2,PK62022,Punjab,PK6282022,Rahim Yar Khan,32,2025-04-16,2025-04-30,37.9,3790,142.57999999999998,14258,0.5444471388726829,0.9724057850392062,19551
PAK,Pakistan,admin2,PK62022,Punjab,PK6262022,Okara,32,2025-04-16,2025-04-30,2.29,229,4.39,439,0.0512483863823098,0.08478910175594288,2453
PAK,Pakistan,admin2,PK62022,Punjab,PK6252022,Narowal,32,2025-04-16,2025-04-30,0,0,0.12,12,0,0.11951831774452493,105
PAK,Pakistan,admin2,PK62022,Punjab,PK6242022,Nankana Sahib,32,2025-04-16,2025-04-30,1.03,103,2.7800000000000002,278,0.0476817648755805,0.10775716450998545,738
PAK,Pakistan,admin2,PK62022,Punjab,PK6232022,Muzaffargarh,32,2025-04-16,2025-04-30,72.56,7256,236.40999999999997,23641,1.280552118197145,2.652642346752669,55018
PAK,Pakistan,admin2,PK62022,Punjab,PK6222022,Multan,32,2025-04-16,2025-04-30,1.14,114,7.120000000000001,712,0.0388551588744274,0.16854866344140496,2011
PAK,Pakistan,admin2,PK62022,Punjab,PK6212022,Mianwali,32,2025-04-16,2025-04-30,84.05,8405,237.75,23775,2.342113375848256,3.3483862075003485,32398
PAK,Pakistan,admin2,PK62022,Punjab,PK6202022,Mandi Bahauddin,32,2025-04-16,2025-04-30,28.34,2834,104.66,10466,1.1298699757570514,3.212731693007144,46263
PAK,Pakistan,admin2,PK62022,Punjab,PK6192022,Lodhran,32,2025-04-16,2025-04-30,0.01,1,0.09,9,0.0003632143564647792,0.0031808818660253252,80
PAK,Pakistan,admin2,PK62022,Punjab,PK6182022,Leiah,32,2025-04-16,2025-04-30,66.52,6652,144.8,14480,1.4825756327621735,1.92982709854076,20042
PAK,Pakistan,admin2,PK62022,Punjab,PK6172022,Lahore,32,2025-04-16,2025-04-30,1.17,117,2.23,223,0.1153376988082116,0.15688487039720547,3954
PAK,Pakistan,admin2,PK62022,Punjab,PK6162022,Khushab,32,2025-04-16,2025-04-30,0.31,31,5.24,524,0.0096678934883098,0.06699801115887387,623
PAK,Pakistan,admin2,PK62022,Punjab,PK6152022,Khanewal,32,2025-04-16,2025-04-30,3.3,330,25.95,2595,0.0808191393859412,0.5123282644456049,9681
PAK,Pakistan,admin2,PK62022,Punjab,PK6142022,Kasur,32,2025-04-16,2025-04-30,0.6,60,2.62,262,0.0163566484885147,0.059115083042224736,890
PAK,Pakistan,admin2,PK62022,Punjab,PK6132022,Jhelum,32,2025-04-16,2025-04-30,7.2,720,42.6,4260,0.4390503112199515,1.0002027014864505,15078
PAK,Pakistan,admin2,PK62022,Punjab,PK6122022,Jhang,32,2025-04-16,2025-04-30,6.02,602,27.810000000000002,2781,0.1150265901298373,0.3738229719937061,9598
PAK,Pakistan,admin2,PK62022,Punjab,PK6112022,Hafizabad,32,2025-04-16,2025-04-30,12.05,1205,52.5,5250,0.5099510277734982,1.9487136415704593,20101
PAK,Pakistan,admin2,PK62022,Punjab,PK6102022,Gujrat,32,2025-04-16,2025-04-30,12.65,1265,53.88,5388,0.4861339511641351,1.4266952527684804,29167
PAK,Pakistan,admin2,PK62022,Punjab,PK6092022,Gujranwala,32,2025-04-16,2025-04-30,18.15,1815,78.19,7819,0.5089025649371003,1.8236906668960409,45353
PAK,Pakistan,admin2,PK62022,Punjab,PK6082022,Faisalabad,32,2025-04-16,2025-04-30,1.38,138,3.75,375,0.0277586808115669,0.053742828753636784,2546
PAK,Pakistan,admin2,PK62022,Punjab,PK6072022,Dera Ghazi Khan,32,2025-04-16,2025-04-30,68.28,6828,197.53,19753,1.435351059216273,1.4430519838032352,30276
PAK,Pakistan,admin2,PK62022,Punjab,PK6062022,Chiniot,32,2025-04-16,2025-04-30,10.44,1044,55.26,5526,0.4558737436244981,1.802151693384801,18898
PAK,Pakistan,admin2,PK62022,Punjab,PK6052022,Chakwal,32,2025-04-16,2025-04-30,0.7,70,13.78,1378,0.0214317169768518,0.17785646111489536,4277
PAK,Pakistan,admin2,PK62022,Punjab,PK6042022,Bhakkar,32,2025-04-16,2025-04-30,8.43,843,53.279999999999994,5328,0.1978304661236969,0.5431377386655499,4496
PAK,Pakistan,admin2,PK62022,Punjab,PK6032022,Bahawalpur,32,2025-04-16,2025-04-30,0.77,77,1.65,165,0.0110856997877208,0.00600945529624477,528
PAK,Pakistan,admin2,PK62022,Punjab,PK6022022,Bahawalnagar,32,2025-04-16,2025-04-30,3.52,352,7.569999999999999,757,0.0548716158850931,0.07840856260578964,2331
PAK,Pakistan,admin2,PK62022,Punjab,PK6012022,Attock,32,2025-04-16,2025-04-30,1.23,123,29.57,2957,0.0360798079139324,0.3559555546577875,4430
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5352022,Upper Dir,32,2025-04-16,2025-04-30,0,0,3.2499999999999996,325,0,0.07349426871074297,258
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5342022,Tor Ghar,32,2025-04-16,2025-04-30,1.1,110,14.59,1459,8.110640118898225,2.6381382272536475,5515
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5322022,Swat,32,2025-04-16,2025-04-30,0.13,13,8.74,874,0.0396272148953381,0.13509376423744404,696
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5312022,Swabi,32,2025-04-16,2025-04-30,0.43,43,14.26,1426,0.0464925258335624,0.7952760475924254,12231
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5302022,South Waziristan,32,2025-04-16,2025-04-30,0.13,13,21.14,2114,0.0663780340167901,0.4076193598742007,467
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5292022,Shangla,32,2025-04-16,2025-04-30,0.73,73,1.9500000000000002,195,1.9240051554862827,0.11681936153408691,782
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5282022,Peshawar,32,2025-04-16,2025-04-30,0.78,78,4.199999999999999,420,0.1181840020929679,0.2258504836479503,4066
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5262022,Nowshera,32,2025-04-16,2025-04-30,7.11,711,22.299999999999997,2230,1.42971530445551,1.0695068083093784,11906
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5252022,North Waziristan,32,2025-04-16,2025-04-30,0.08,8,2.2800000000000002,228,0.052280064304479,0.043348303807489344,39
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5242022,Mohmand,32,2025-04-16,2025-04-30,0.2,20,2.3899999999999997,239,0.0447192250842234,0.08690365176288624,1081
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5232022,Mardan,32,2025-04-16,2025-04-30,0.83,83,1.2,120,0.0987614847847819,0.07090067420285218,1493
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5222022,Mansehra,32,2025-04-16,2025-04-30,0,0,2.67,267,0,0.05960288119548566,150
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5172022,Kolai Palas Kohistan,32,2025-04-16,2025-04-30,0,0,0.44000000000000006,44,0,0.029701896990273795,30
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5162022,Kohistan Upper,32,2025-04-16,2025-04-30,0,0,8.4,840,0,0.12487966995527532,251
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5152022,Kohistan Lower,32,2025-04-16,2025-04-30,0,0,0.64,64,0,0.06523559021960205,77
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5142022,Kohat,32,2025-04-16,2025-04-30,0.25,25,27.28,2728,0.0375969780875965,0.6599700133169475,2213
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5132022,Khyber,32,2025-04-16,2025-04-30,0.18,18,2.55,255,0.1085713663954826,0.07774462560161047,304
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5122022,Karak,32,2025-04-16,2025-04-30,0.02,2,1.56,156,0.0050857274145837,0.051662434277798965,152
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5112022,Haripur,32,2025-04-16,2025-04-30,0.47,47,35.84,3584,0.0936611449963614,1.5168005426704467,4318
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5102022,Hangu,32,2025-04-16,2025-04-30,0,0,0.32,32,0,0.0304997473305241,56
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5092022,D. I. Khan,32,2025-04-16,2025-04-30,34.81,3481,156.83,15683,0.8391136434799255,1.4715902782448238,16567
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5082022,Chitral Upper,32,2025-04-16,2025-04-30,0.03,3,36.51,3651,0.1362397820163487,0.3402392951142142,504
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5072022,Chitral Lower,32,2025-04-16,2025-04-30,0,0,19.54,1954,0,0.26174636521384637,349
PAK,Pakistan,admin2,PK12022,Azad Kashmir,PK1022022,Bhimber,31,2025-04-01,2025-04-15,0.51,51,1.6300000000000001,163,0.1443475048803996,0.11775872383484154,358
PAK,Pakistan,admin2,PK12022,Azad Kashmir,PK1052022,Kotli,31,2025-04-01,2025-04-15,0.07,7,2.17,217,0.0392391690001332,0.1148350631469368,668
PAK,Pakistan,admin2,PK12022,Azad Kashmir,PK1062022,Mirpur,31,2025-04-01,2025-04-15,0.32,32,10.059999999999999,1006,0.1310228355461099,0.9356269475587533,2237
PAK,Pakistan,admin2,PK12022,Azad Kashmir,PK1072022,Muzaffarabad,31,2025-04-01,2025-04-15,0,0,0.33,33,0,0.0343548081299275,27
PAK,Pakistan,admin2,PK12022,Azad Kashmir,PK1082022,Neelum,31,2025-04-01,2025-04-15,0.01,1,6.08,608,0.1099531297835001,0.15878901336931994,169
PAK,Pakistan,admin2,PK22022,Balochistan,PK2012022,Awaran,31,2025-04-01,2025-04-15,1.65,165,18.099999999999998,1810,0.5918822869571934,0.06476173165503987,162
PAK,Pakistan,admin2,PK22022,Balochistan,PK2032022,Chagai,31,2025-04-01,2025-04-15,0.02,2,63.04,6304,0.007745772213242,0.12357223115004354,175
PAK,Pakistan,admin2,PK22022,Balochistan,PK2042022,Dera Bugti,31,2025-04-01,2025-04-15,5.08,508,14.379999999999999,1438,0.8468494865264048,0.1217954848641083,1606
PAK,Pakistan,admin2,PK22022,Balochistan,PK2052022,Gwadar,31,2025-04-01,2025-04-15,1.3,130,271.43,27143,4.992718011587925,2.1094220519459483,4082
PAK,Pakistan,admin2,PK22022,Balochistan,PK2072022_1,Jaffarabad,31,2025-04-01,2025-04-15,0.56,56,5.119999999999999,512,0.0781939690108758,0.6337139921001255,679
PAK,Pakistan,admin2,PK22022,Balochistan,PK2082022,Jhal Magsi,31,2025-04-01,2025-04-15,0.26,26,0.5700000000000001,57,0.0151931924414898,0.03295162646825153,25
PAK,Pakistan,admin2,PK22022,Balochistan,PK2092022,Kachhi,31,2025-04-01,2025-04-15,0.91,91,4.29,429,0.0617875608659396,0.06985461160548587,151
